STATUS,MW,LogP,nHAcc,nHDon,canonical_smiles,standard_value,SMILES_desalt,pIC50,molecule_chembl_id
Active,381.3640000000001,2.8256000000000006,8,1,C[C@@H](Oc1nc(-c2cnn(C(F)F)c2)cc2ncsc12)[C@H]1CNC(=O)O1,57.0,C[C@@H](Oc1nc(-c2cnn(C(F)F)c2)cc2ncsc12)[C@H]1CNC(=O)O1,7.2441251443275085,CHEMBL3622203
Active,342.42400000000015,2.6002,6,1,C[C@@H](Oc1cc(-c2cnn(C)c2)cc2ncsc12)[C@H]1CNC(=O)C1,100.0,C[C@@H](Oc1cc(-c2cnn(C)c2)cc2ncsc12)[C@H]1CNC(=O)C1,7.0,CHEMBL3622204
Active,342.42400000000015,2.6002,6,1,C[C@@H](Oc1cc(-c2cnn(C)c2)cc2nscc12)[C@H]1CNC(=O)C1,576.0,C[C@@H](Oc1cc(-c2cnn(C)c2)cc2nscc12)[C@H]1CNC(=O)C1,6.239577516576788,CHEMBL3622206
Active,343.41200000000015,1.9951999999999999,7,1,C[C@@H](Oc1nc(-c2cnn(C)c2)cc2nscc12)[C@H]1CNC(=O)C1,800.0,C[C@@H](Oc1nc(-c2cnn(C)c2)cc2nscc12)[C@H]1CNC(=O)C1,6.096910013008056,CHEMBL3622207
Active,399.47200000000015,3.278900000000001,7,1,COc1ccc(-c2cc3ncsc3c(O[C@H](C)[C@H]3CNC(=O)C3)n2)cc1OC,100.0,COc1ccc(-c2cc3ncsc3c(O[C@H](C)[C@H]3CNC(=O)C3)n2)cc1OC,7.0,CHEMBL3622208
Active,344.39600000000013,2.5725,7,1,C[C@@H](Oc1cc(-c2cnn(C)c2)cc2nscc12)[C@H]1CNC(=O)O1,100.0,C[C@@H](Oc1cc(-c2cnn(C)c2)cc2nscc12)[C@H]1CNC(=O)O1,7.0,CHEMBL3622209
Active,380.3760000000001,3.430600000000002,7,1,C[C@@H](Oc1cc(-c2cnn(C(F)F)c2)cc2nscc12)[C@H]1CNC(=O)O1,100.0,C[C@@H](Oc1cc(-c2cnn(C(F)F)c2)cc2nscc12)[C@H]1CNC(=O)O1,7.0,CHEMBL3622697
Active,380.3760000000001,3.430600000000002,7,1,C[C@@H](Oc1cc(-c2cnn(C(F)F)c2)cc2ncsc12)[C@H]1CNC(=O)O1,100.0,C[C@@H](Oc1cc(-c2cnn(C(F)F)c2)cc2ncsc12)[C@H]1CNC(=O)O1,7.0,CHEMBL3622698
Inactive,303.3210000000001,2.4102200000000007,5,0,Cc1ccccc1Cn1nnc2c1C(=O)c1ccccc1C2=O,10000.0,Cc1ccccc1Cn1nnc2c1C(=O)c1ccccc1C2=O,5.0,CHEMBL1442185
Inactive,415.4530000000002,1.4894,7,0,CN1CCN(C(=O)c2cccc(Cn3nnc4c3C(=O)c3ccccc3C4=O)c2)CC1,10000.0,CN1CCN(C(=O)c2cccc(Cn3nnc4c3C(=O)c3ccccc3C4=O)c2)CC1,5.0,CHEMBL3628599
Active,519.4470000000002,4.818100000000002,6,3,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NCc2ccc(Br)cc2)c1,8.2,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NCc2ccc(Br)cc2)c1,8.086186147616283,CHEMBL3680433
Active,504.56800000000015,5.385000000000004,8,3,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cccc(OC)c3[nH]2)o1,11.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cccc(OC)c3[nH]2)o1,7.958607314841775,CHEMBL3663742
Active,457.49000000000024,3.0940000000000003,7,4,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cc(CO)cc34)c2)cc1,0.58,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cc(CO)cc34)c2)cc1,9.236572006437063,CHEMBL3680567
Active,419.4700000000001,2.6318,8,4,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4csc(N)n4)c3)ncnc12,12.0,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4csc(N)n4)c3)ncnc12,7.920818753952375,CHEMBL3680513
Intermediate,449.51500000000027,1.7944999999999998,7,4,NC(=O)c1cccc2c(NCc3cccc(NC(=O)NCCN4CCOCC4)c3)ncnc12,1700.0,NC(=O)c1cccc2c(NCc3cccc(NC(=O)NCCN4CCOCC4)c3)ncnc12,5.769551078621726,CHEMBL3670463
Active,443.4630000000002,3.3073000000000006,7,4,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cc(O)cc34)c2)cc1,0.12,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cc(O)cc34)c2)cc1,9.920818753952375,CHEMBL3685307
Active,322.36800000000005,2.910400000000001,5,2,COc1cc(C(N)=O)c2ncnc(N[C@H](C)c3ccccc3)c2c1,33.0,COc1cc(C(N)=O)c2ncnc(N[C@H](C)c3ccccc3)c2c1,7.481486060122112,CHEMBL3670488
Active,355.41700000000003,0.5887000000000006,5,3,CCNC[C@@H](Nc1ncnc2c1=CCCC=2C(N)=O)c1cccc(F)c1,310.0,CCNC[C@@H](Nc1ncnc2c1=CCCC=2C(N)=O)c1cccc(F)c1,6.508638306165727,CHEMBL3675435
Active,395.42600000000016,3.3510800000000005,7,3,N#Cc1ccnc(Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1,0.22,N#Cc1ccnc(Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1,9.657577319177793,CHEMBL3680552
Inactive,321.34000000000003,1.4396999999999998,5,3,NC(=O)c1ccc(CNc2ncnc3c(C(N)=O)cccc23)cc1,10000.0,NC(=O)c1ccc(CNc2ncnc3c(C(N)=O)cccc23)cc1,5.0,CHEMBL3675376
Active,350.4260000000001,2.0256999999999987,6,3,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(N)c1,1000.0,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(N)c1,6.0,CHEMBL3675507
Active,441.4950000000001,3.1152000000000006,7,4,NC(=O)c1cccc2c(NCC3CC=C/C(=N/C(O)c4c[nH]c5ncccc45)C3)ncnc12,4.2,NC(=O)c1cccc2c(NCC3CC=C/C(=N/C(O)c4c[nH]c5ncccc45)C3)ncnc12,8.3767507096021,CHEMBL4114812
Active,467.57700000000006,4.506400000000004,7,3,NC(=O)c1cccc2c(NC(CCN3CCCC3)c3cccc(Nc4ccccn4)c3)ncnc12,29.0,NC(=O)c1cccc2c(NC(CCN3CCCC3)c3cccc(Nc4ccccn4)c3)ncnc12,7.5376020021010435,CHEMBL3685221
Active,536.5580000000002,5.104700000000004,6,3,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(C(F)(F)F)cc2)c1,0.99,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(C(F)(F)F)cc2)c1,9.00436480540245,CHEMBL3675449
Active,461.4970000000002,3.7109000000000014,6,3,COc1ccc(C(=O)NC2=CCCC([C@H](C)Nc3ncnc4c(C(N)=O)cccc34)=C2)cc1F,14.0,COc1ccc(C(=O)NC2=CCCC([C@H](C)Nc3ncnc4c(C(N)=O)cccc34)=C2)cc1F,7.853871964321762,CHEMBL3680539
Active,380.40800000000013,2.3995999999999995,7,3,CNCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc([N+](=O)[O-])c1,1000.0,CNCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc([N+](=O)[O-])c1,6.0,CHEMBL3675485
Active,397.43800000000005,4.642800000000003,5,3,O=C1CCCC2=C1C(c1cccc(Oc3nc4ccccc4[nH]3)c1)c1c[nH]nc1N2,23.0,O=C1CCCC2=C1C(c1cccc(Oc3nc4ccccc4[nH]3)c1)c1c[nH]nc1N2,7.638272163982407,CHEMBL3663735
Active,308.341,2.3494,5,2,COc1ccccc1CNc1ncnc2c(C(N)=O)cccc12,32.0,COc1ccccc1CNc1ncnc2c(C(N)=O)cccc12,7.494850021680094,CHEMBL3675347
Active,432.44000000000017,3.2491000000000003,9,3,CCOC(=O)c1coc(Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)n1,1.4,CCOC(=O)c1coc(Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)n1,8.853871964321762,CHEMBL3680583
Active,370.41600000000005,3.479400000000002,6,3,NC(=O)c1cccc2c(NCc3cccc(Nc4ccccn4)c3)ncnc12,0.15,NC(=O)c1cccc2c(NCc3cccc(Nc4ccccn4)c3)ncnc12,9.823908740944319,CHEMBL3680542
Active,353.40100000000007,2.5825999999999993,5,2,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1ccc(F)cc1,920.0,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1ccc(F)cc1,6.036212172654444,CHEMBL3675479
Active,427.46800000000013,3.193600000000001,6,4,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cc(C5CC5)n[nH]4)c3)ncnc12,0.23,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cc(C5CC5)n[nH]4)c3)ncnc12,9.638272163982407,CHEMBL3685277
Active,504.54100000000017,4.364100000000002,6,3,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cc(F)ccc2F)c1,5.5,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cc(F)ccc2F)c1,8.259637310505756,CHEMBL3680458
Active,455.40000000000003,3.335000000000001,6,4,NC(=O)c1cccc2c(NCc3ccc(NC(=O)c4cc(C(F)(F)F)n[nH]4)cc3)ncnc12,0.57,NC(=O)c1cccc2c(NCc3ccc(NC(=O)c4cc(C(F)(F)F)n[nH]4)cc3)ncnc12,9.244125144327509,CHEMBL3680508
Active,365.43700000000007,2.5,6,3,CCNC[C@@H](Nc1ncnc2c(C(N)=O)cc(OC)cc12)c1ccccc1,180.0,CCNC[C@@H](Nc1ncnc2c(C(N)=O)cc(OC)cc12)c1ccccc1,6.7447274948966935,CHEMBL3675433
Active,465.43500000000006,4.611900000000002,5,3,NC(=O)c1cccc2c(NCc3ccc(NC(=O)c4cccc(C(F)(F)F)c4)cc3)ncnc12,210.0,NC(=O)c1cccc2c(NCc3ccc(NC(=O)c4cccc(C(F)(F)F)c4)cc3)ncnc12,6.6777807052660805,CHEMBL3670452
Active,346.312,3.3596000000000013,4,2,NC(=O)c1cccc2c(NCc3ccccc3C(F)(F)F)ncnc12,8.1,NC(=O)c1cccc2c(NCc3ccccc3C(F)(F)F)ncnc12,8.09151498112135,CHEMBL3675352
Active,392.4630000000002,1.3373999999999997,6,4,NC(=O)c1cc(C2=CCC(C(N)=O)C=C2)cc2c(N[C@H]3CCCNC3)ncnc12,640.0,NC(=O)c1cc(C2=CCC(C(N)=O)C=C2)cc2c(N[C@H]3CCCNC3)ncnc12,6.1938200260161125,CHEMBL3685318
Active,427.4640000000001,3.085400000000001,6,4,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(CO)cc4)c3)ncnc12,0.83,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(CO)cc4)c3)ncnc12,9.080921907623926,CHEMBL3680571
Active,468.62600000000003,6.8052000000000055,4,3,CCc1[nH]cc2c1NC1=C(C(=O)CC(C)(C)C1)C2c1cccc(Sc2nc3ccccc3[nH]2)c1,102.0,CCc1[nH]cc2c1NC1=C(C(=O)CC(C)(C)C1)C2c1cccc(Sc2nc3ccccc3[nH]2)c1,6.991399828238082,CHEMBL3663738
Active,538.6560000000004,4.081100000000002,8,3,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccnc(N3CCCCC3)c2)c1,0.61,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccnc(N3CCCCC3)c2)c1,9.214670164989233,CHEMBL3675410
Inactive,433.43400000000014,3.3000000000000007,6,2,CN(C)CCOc1cc(C(N)=O)c2ncnc(NCc3ccc(C(F)(F)F)cc3)c2c1,10000.0,CN(C)CCOc1cc(C(N)=O)c2ncnc(NCc3ccc(C(F)(F)F)cc3)c2c1,5.0,CHEMBL3670502
Intermediate,393.4470000000002,3.687800000000001,6,3,CC(C)(C)OC(=O)Nc1ccc(CNc2ncnc3c(C(N)=O)cccc23)cc1,7500.0,CC(C)(C)OC(=O)Nc1ccc(CNc2ncnc3c(C(N)=O)cccc23)cc1,5.1249387366083,CHEMBL3675358
Active,477.47100000000023,4.440900000000002,6,3,COc1ccc(C(=O)Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cc(F)cc34)c2)cc1F,0.83,COc1ccc(C(=O)Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cc(F)cc34)c2)cc1F,9.080921907623926,CHEMBL3685290
Active,497.50200000000007,5.205000000000003,6,3,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(SC(F)(F)F)cc4)c3)ncnc12,0.39,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(SC(F)(F)F)cc4)c3)ncnc12,9.4089353929735,CHEMBL3670474
Active,381.5240000000001,3.3430000000000017,5,2,CCN(C[C@@H](Nc1ccccc(C(N)=O)cncn1)C1C=CC=CC1)C(C)C,56.0,CCN(C[C@@H](Nc1ccccc(C(N)=O)cncn1)C1C=CC=CC1)C(C)C,7.251811972993799,CHEMBL3680482
Active,454.53400000000016,3.654700000000002,6,3,CN(C)Cc1cccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1,22.0,CN(C)Cc1cccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1,7.657577319177793,CHEMBL3680412
Active,383.42700000000013,2.5912000000000006,6,2,COc1cc(C(N)=O)c2ncnc(N[C@H](CN(C)C)c3cccc(F)c3)c2c1,110.0,COc1cc(C(N)=O)c2ncnc(N[C@H](CN(C)C)c3cccc(F)c3)c2c1,6.958607314841775,CHEMBL3675434
Active,292.342,2.9018000000000015,4,2,C[C@H](Nc1ncnc2c(C(N)=O)cccc12)c1ccccc1,410.0,C[C@H](Nc1ncnc2c(C(N)=O)cccc12)c1ccccc1,6.3872161432802645,CHEMBL3675342
Active,376.24700000000007,3.147400000000001,5,3,NCC(Nc1ncnc2c(C(N)=O)cccc12)c1ccc(Cl)c(Cl)c1,430.0,NCC(Nc1ncnc2c(C(N)=O)cccc12)c1ccc(Cl)c(Cl)c1,6.366531544420414,CHEMBL3670401
Active,604.5090000000002,3.9646000000000026,7,4,CN(C)CCNC(=O)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(Br)cc2)c1,0.4,CN(C)CCNC(=O)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(Br)cc2)c1,9.397940008672037,CHEMBL3680454
Active,481.4380000000001,3.962900000000001,7,3,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cnc(C(F)(F)F)cn2)c1,0.88,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cnc(C(F)(F)F)cn2)c1,9.05551732784983,CHEMBL3680576
Active,496.5710000000003,3.425300000000002,7,3,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc(CN5CCOCC5)c4)c3)ncnc12,200.0,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc(CN5CCOCC5)c4)c3)ncnc12,6.698970004336019,CHEMBL3670477
Active,442.4790000000002,3.5577000000000005,7,3,COc1ccc(C(=O)Nc2cccc([C@@H](C)Nc3ncnc4c(C(N)=O)cccc34)c2)cn1,0.07,COc1ccc(C(=O)Nc2cccc([C@@H](C)Nc3ncnc4c(C(N)=O)cccc34)c2)cn1,10.154901959985743,CHEMBL3675437
Intermediate,361.327,2.9418000000000006,5,3,NC(=O)c1cc(N)cc2c(NCc3cccc(C(F)(F)F)c3)ncnc12,1200.0,NC(=O)c1cc(N)cc2c(NCc3cccc(C(F)(F)F)c3)ncnc12,5.920818753952375,CHEMBL3675374
Active,294.314,2.0463999999999998,5,3,NC(=O)c1cccc2c(NCc3ccc(O)cc3)ncnc12,580.0,NC(=O)c1cccc2c(NCc3ccc(O)cc3)ncnc12,6.236572006437063,CHEMBL3675359
Active,499.5750000000003,3.925200000000002,7,4,CN(C)CCOc1ccc(NC(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1,51.0,CN(C)CCOc1ccc(NC(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1,7.292429823902063,CHEMBL3680483
Active,523.5150000000002,5.189500000000003,6,3,COCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(C(F)(F)F)cc2)c1,0.18,COCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(C(F)(F)F)cc2)c1,9.744727494896694,CHEMBL3675480
Active,342.40200000000004,4.0550000000000015,4,2,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc2ccccc12,0.66,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc2ccccc12,9.18045606445813,CHEMBL3670439
Active,460.9250000000002,4.510920000000001,6,3,Cc1ccc(C(=O)Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cc(Cl)cc34)c2)cn1,0.86,Cc1ccc(C(=O)Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cc(Cl)cc34)c2)cn1,9.065501548756432,CHEMBL3680573
Active,483.42500000000007,4.751000000000003,5,3,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(C(F)(F)F)cc4F)c3)ncnc12,0.12,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(C(F)(F)F)cc4F)c3)ncnc12,9.920818753952375,CHEMBL3685245
Active,415.42800000000005,3.7322000000000015,5,3,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(F)cc4)c3)ncnc12,580.0,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(F)cc4)c3)ncnc12,6.236572006437063,CHEMBL3675368
Active,415.42800000000005,3.7322000000000015,5,3,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccccc4F)c3)ncnc12,1.6,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccccc4F)c3)ncnc12,8.795880017344075,CHEMBL3685280
Active,554.6550000000002,3.6110000000000015,8,4,CN1CCN(CCOc2cccc(NC(=O)Nc3cccc(CNc4ncnc5c(C(N)=O)cccc45)c3)c2)CC1,32.0,CN1CCN(CCOc2cccc(NC(=O)Nc3cccc(CNc4ncnc5c(C(N)=O)cccc45)c3)c2)CC1,7.494850021680094,CHEMBL3680526
Active,441.49100000000016,3.9918000000000022,6,3,CCOc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1,0.13,CCOc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1,9.886056647693163,CHEMBL3685247
Active,459.48100000000017,4.130900000000002,6,3,CCOc1cc(C(N)=O)c2ncnc(NCc3cccc(NC(=O)c4ccc(F)cc4)c3)c2c1,0.63,CCOc1cc(C(N)=O)c2ncnc(NCc3cccc(NC(=O)c4ccc(F)cc4)c3)c2c1,9.200659450546418,CHEMBL3670479
Active,333.355,3.1922000000000015,5,2,[N-]=[N+]=NC[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1ccccc1,450.0,[N-]=[N+]=NC[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1ccccc1,6.346787486224656,CHEMBL3670458
Active,391.43500000000006,1.9619999999999997,7,4,NC(=O)c1cccc2c(NCC3CC=C/C(=N/C(O)c4ccn[nH]4)C3)ncnc12,2.8,NC(=O)c1cccc2c(NCC3CC=C/C(=N/C(O)c4ccn[nH]4)C3)ncnc12,8.55284196865778,CHEMBL4114796
Active,420.4760000000001,4.632600000000003,6,3,NC(=O)c1cccc2c(NCc3cccc(Nc4ccc5ccccc5n4)c3)ncnc12,34.0,NC(=O)c1cccc2c(NCc3cccc(Nc4ccc5ccccc5n4)c3)ncnc12,7.468521082957745,CHEMBL3685223
Active,485.4410000000001,4.601700000000002,6,4,NC(=O)c1cccc2c(NCc3cccc(NC(O)c4cc(C(F)(F)F)ccc4F)c3)ncnc12,0.17,NC(=O)c1cccc2c(NCc3cccc(NC(O)c4cc(C(F)(F)F)ccc4F)c3)ncnc12,9.769551078621726,CHEMBL3675525
Active,489.9670000000002,3.744200000000001,7,3,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccnc(Cl)c2)c1,1.3,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccnc(Cl)c2)c1,8.886056647693163,CHEMBL3675411
Active,446.5360000000002,4.227440000000002,7,3,Cc1nc(C)c(C(=O)Nc2cccc([C@@H](C)Nc3ncnc4c(C(N)=O)cccc34)c2)s1,0.73,Cc1nc(C)c(C(=O)Nc2cccc([C@@H](C)Nc3ncnc4c(C(N)=O)cccc34)c2)s1,9.136677139879543,CHEMBL3675490
Active,468.56100000000015,4.085900000000002,6,3,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccccc2)c1,0.18,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccccc2)c1,9.744727494896694,CHEMBL3685255
Active,457.49000000000024,3.6103000000000014,7,3,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1OC,0.31,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1OC,9.508638306165727,CHEMBL3685257
Active,422.5330000000002,2.431800000000001,7,3,CNCC(Nc1ncnc2c(C(N)=O)cc(OCCCN(C)C)cc12)c1ccccc1,1000.0,CNCC(Nc1ncnc2c(C(N)=O)cc(OCCCN(C)C)cc12)c1ccccc1,6.0,CHEMBL3680515
Intermediate,332.28499999999997,2.7581000000000007,4,2,NC(=O)c1cccc2c(NCc3cc(F)c(F)c(F)c3)ncnc12,1600.0,NC(=O)c1cccc2c(NCc3cc(F)c(F)c(F)c3)ncnc12,5.795880017344075,CHEMBL3680537
Active,456.5060000000002,3.9478000000000018,7,3,CCOc1cc(C(=O)Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cccc34)c2)ccn1,0.47,CCOc1cc(C(=O)Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cccc34)c2)ccn1,9.327902142064282,CHEMBL3680480
Active,438.4470000000001,2.3331999999999997,7,3,NC(=O)c1cccc2c(NCc3cccc(-n4c(=O)[nH]c5ccccc5c4=O)c3)ncnc12,29.0,NC(=O)c1cccc2c(NCc3cccc(-n4c(=O)[nH]c5ccccc5c4=O)c3)ncnc12,7.5376020021010435,CHEMBL3685220
Active,496.57100000000037,3.738120000000003,7,3,Cc1cc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)ccc1N1CCOCC1,0.3,Cc1cc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)ccc1N1CCOCC1,9.522878745280337,CHEMBL3680557
Active,314.776,2.983500000000001,4,2,NC(=O)c1cccc2c(NCC3=CC(Cl)=CCC3)ncnc12,140.0,NC(=O)c1cccc2c(NCC3=CC(Cl)=CCC3)ncnc12,6.853871964321762,CHEMBL3680405
Active,446.8980000000001,4.638200000000002,5,4,NC(=O)c1cccc2c(NCc3cccc(NC(=O)Nc4ccc(Cl)cc4)c3)ncnc12,720.0,NC(=O)c1cccc2c(NCc3cccc(NC(=O)Nc4ccc(Cl)cc4)c3)ncnc12,6.142667503568732,CHEMBL3670443
Active,476.48700000000014,3.631800000000002,6,4,CNCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(F)c(F)c2)c1,0.44,CNCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(F)c(F)c2)c1,9.356547323513812,CHEMBL3675398
Active,470.5330000000002,3.3211000000000013,7,4,CNCc1cc(C(N)=O)c2ncnc(NCc3cccc(NC(=O)c4ccc(OC)cc4)c3)c2c1,2.0,CNCc1cc(C(N)=O)c2ncnc(NCc3cccc(NC(=O)c4ccc(OC)cc4)c3)c2c1,8.698970004336019,CHEMBL3680592
Active,453.50200000000024,3.5523000000000016,6,2,COc1ccc(C(=O)Nc2ccc3c(c2)CN(c2ncnc4c(C(N)=O)cccc24)CC3)cc1,19.0,COc1ccc(C(=O)Nc2ccc3c(c2)CN(c2ncnc4c(C(N)=O)cccc24)CC3)cc1,7.721246399047171,CHEMBL3685216
Active,430.44300000000004,4.123900000000002,5,4,NC(=O)c1cccc2c(NCc3cccc(NC(=O)Nc4ccccc4F)c3)ncnc12,310.0,NC(=O)c1cccc2c(NCc3cccc(NC(=O)Nc4ccccc4F)c3)ncnc12,6.508638306165727,CHEMBL3670421
Active,530.5790000000001,4.898300000000004,6,3,NC(=O)c1cccc2c(NC(CCN3CCCC3)c3cccc(NC(=O)c4ccc(F)cc4F)c3)ncnc12,3.9,NC(=O)c1cccc2c(NC(CCN3CCCC3)c3cccc(NC(=O)c4ccc(F)cc4F)c3)ncnc12,8.4089353929735,CHEMBL3675505
Active,596.4850000000001,6.495600000000005,6,3,CC(Nc1ncnc2c(C(N)=O)cc(OCc3ccccc3)cc12)c1cccc(NC(=O)c2ccc(Br)cc2)c1,9.0,CC(Nc1ncnc2c(C(N)=O)cc(OCc3ccccc3)cc12)c1cccc(NC(=O)c2ccc(Br)cc2)c1,8.045757490560675,CHEMBL3685260
Inactive,425.754,3.9212000000000016,6,2,NC(=O)c1cc([N+](=O)[O-])cc2c(NCc3ccc(Cl)c(C(F)(F)F)c3)ncnc12,10000.0,NC(=O)c1cc([N+](=O)[O-])cc2c(NCc3ccc(Cl)c(C(F)(F)F)c3)ncnc12,5.0,CHEMBL3675375
Active,441.4950000000002,3.054100000000001,7,3,CN(C)c1cc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)ccn1,1.5,CN(C)c1cc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)ccn1,8.823908740944319,CHEMBL3639693
Intermediate,341.802,2.4939999999999998,5,3,NCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(Cl)c1,4900.0,NCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(Cl)c1,5.309803919971486,CHEMBL3670403
Active,437.4630000000001,3.469400000000001,6,4,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc5nc[nH]c5c4)c3)ncnc12,1.0,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc5nc[nH]c5c4)c3)ncnc12,9.0,CHEMBL3680578
Active,345.324,3.9646000000000017,3,2,NC(=O)c1cccc2c(NCc3cccc(C(F)(F)F)c3)ccnc12,3.9,NC(=O)c1cccc2c(NCc3cccc(C(F)(F)F)c3)ccnc12,8.4089353929735,CHEMBL3675379
Active,539.5140000000002,5.069300000000003,7,3,COCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC(F)(F)F)cc2)c1,0.05,COCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC(F)(F)F)cc2)c1,10.301029995663981,CHEMBL3680479
