molecule_chembl_id,canonical_smiles,standard_value,SMILES_desalt,STATUS
CHEMBL1270300,CCOCC(c1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)N1CCOCC1,4.0,CCOCC(c1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)N1CCOCC1,Active
CHEMBL1270398,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C3(N4C[C@@H](C)O[C@@H](C)C4)CC3)ns2)n1,45.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C3(N4C[C@@H](C)O[C@@H](C)C4)CC3)ns2)n1,Active
CHEMBL1270399,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@@H](C)O[C@@H](C)C3)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@@H](C)O[C@@H](C)C3)ns2)n1,Active
CHEMBL1270491,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(C)N3CCOC(C)(C)C3)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(C)N3CCOC(C)(C)C3)ns2)n1,Active
CHEMBL1270492,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(C)N3C[C@@H](C)O[C@@H](C)C3)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(C)N3C[C@@H](C)O[C@@H](C)C3)ns2)n1,Active
CHEMBL1650533,CCN(Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)C(C)(C)CO.Cl,4.0,CCN(Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)C(C)(C)CO,Active
CHEMBL1650534,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN(CC(F)F)C(C)(C)CO)ns2)n1.Cl,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN(CC(F)F)C(C)(C)CO)ns2)n1,Active
CHEMBL1650535,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN(CC(F)(F)F)C(C)(C)CO)ns2)n1.Cl,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN(CC(F)(F)F)C(C)(C)CO)ns2)n1,Active
CHEMBL1650537,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)CC3)ns2)n1.Cl,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)CC3)ns2)n1,Active
CHEMBL1650538,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)(F)CC3)ns2)n1.Cl,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)(F)CC3)ns2)n1,Active
CHEMBL1650539,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCCC(F)C3)ns2)n1.Cl,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCCC(F)C3)ns2)n1,Active
CHEMBL1650540,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCCC(F)(F)C3)ns2)n1.Cl,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCCC(F)(F)C3)ns2)n1,Active
CHEMBL1650541,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(C(F)(F)F)CC3)ns2)n1.Cl,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(C(F)(F)F)CC3)ns2)n1,Active
CHEMBL1650542,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCCC3)ns2)n1.Cl,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCCC3)ns2)n1,Active
CHEMBL1650543,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CC[C@H](F)C3)ns2)n1.Cl,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CC[C@H](F)C3)ns2)n1,Active
CHEMBL1650544,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CC[C@@H](F)C3)ns2)n1.Cl,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CC[C@@H](F)C3)ns2)n1,Active
CHEMBL1650545,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)(F)C3)ns2)n1.Cl,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)(F)C3)ns2)n1,Active
CHEMBL1650546,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CC(F)(F)C(F)(F)C3)ns2)n1.Cl,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CC(F)(F)C(F)(F)C3)ns2)n1,Active
CHEMBL1650547,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CC(F)C3)ns2)n1.O=C(O)C(F)(F)F,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CC(F)C3)ns2)n1,Active
CHEMBL1650548,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CC(F)(F)C3)ns2)n1.O=C(O)C(F)(F)F,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CC(F)(F)C3)ns2)n1,Active
CHEMBL1650549,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CNCCC(F)(F)F)ns2)n1.Cl,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CNCCC(F)(F)F)ns2)n1,Active
CHEMBL1650550,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CNCC(F)(F)C(F)(F)F)ns2)n1.Cl,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CNCC(F)(F)C(F)(F)F)ns2)n1,Active
CHEMBL1650551,Cl.[2H]C([2H])(c1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)N1CCC(F)(F)C1,4.0,[2H]C([2H])(c1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)N1CCC(F)(F)C1,Active
CHEMBL1684800,COc1ccc(Cn2ncc(NC(=O)c3cc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)c2N)cc1,1.0,COc1ccc(Cn2ncc(NC(=O)c3cc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)c2N)cc1,Active
CHEMBL1765740,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,39810.0,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,Inactive
CHEMBL1784637,CNC(=O)c1ncc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(CCO)CC4)c(C(F)(F)F)c3)ccc2C)n1C,3000.0,CNC(=O)c1ncc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(CCO)CC4)c(C(F)(F)F)c3)ccc2C)n1C,Intermediate
CHEMBL1270796,Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1,4.0,Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1,Active
CHEMBL1801111,Cc1cc(Nc2nc(CN3CCOCC3)cn3c(-c4cn[nH]c4)cnc23)sn1,50.0,Cc1cc(Nc2nc(CN3CCOCC3)cn3c(-c4cn[nH]c4)cnc23)sn1,Active
CHEMBL1801112,Cc1cc(Nc2nc(C(F)(F)F)cn3c(-c4cn[nH]c4)cnc23)sn1,27.0,Cc1cc(Nc2nc(C(F)(F)F)cn3c(-c4cn[nH]c4)cnc23)sn1,Active
CHEMBL1801113,CCc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C)ns2)n1,4.0,CCc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C)ns2)n1,Active
CHEMBL1801114,Cc1cc(Nc2nc(CCN)cn3c(-c4cn[nH]c4)cnc23)sn1,83.0,Cc1cc(Nc2nc(CCN)cn3c(-c4cn[nH]c4)cnc23)sn1,Active
CHEMBL1801115,Cc1cc(Nc2nc(C3CC3)cn3c(-c4cn[nH]c4)cnc23)sn1,17.0,Cc1cc(Nc2nc(C3CC3)cn3c(-c4cn[nH]c4)cnc23)sn1,Active
CHEMBL1801128,Cc1cc(Nc2nc(C#N)cn3c(-c4cn[nH]c4)cnc23)sn1,46.0,Cc1cc(Nc2nc(C#N)cn3c(-c4cn[nH]c4)cnc23)sn1,Active
CHEMBL1800086,Cc1cc(Nc2nc(-c3cccnc3)cn3c(-c4cn[nH]c4)cnc23)sn1,8.0,Cc1cc(Nc2nc(-c3cccnc3)cn3c(-c4cn[nH]c4)cnc23)sn1,Active
CHEMBL1270795,CSc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C)ns2)n1,4.0,CSc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C)ns2)n1,Active
CHEMBL1801129,Cc1cc(Nc2nc([S+](C)[O-])cn3c(-c4cn[nH]c4)cnc23)sn1,30.0,Cc1cc(Nc2nc([S+](C)[O-])cn3c(-c4cn[nH]c4)cnc23)sn1,Active
CHEMBL1801130,Cc1cc(Nc2nc(S(C)(=O)=O)cn3c(-c4cn[nH]c4)cnc23)sn1,603.0,Cc1cc(Nc2nc(S(C)(=O)=O)cn3c(-c4cn[nH]c4)cnc23)sn1,Active
CHEMBL1801131,CCSc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C)ns2)n1,22.0,CCSc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C)ns2)n1,Active
CHEMBL1801132,Cc1cc(Nc2nc(SCCN(C)C)cn3c(-c4cn[nH]c4)cnc23)sn1,82.0,Cc1cc(Nc2nc(SCCN(C)C)cn3c(-c4cn[nH]c4)cnc23)sn1,Active
CHEMBL1801133,Cc1cc(Nc2nc(SC(C)(C)C)cn3c(-c4cn[nH]c4)cnc23)sn1,105.0,Cc1cc(Nc2nc(SC(C)(C)C)cn3c(-c4cn[nH]c4)cnc23)sn1,Active
CHEMBL1801134,Cc1cc(Nc2nc(Sc3ccc(F)cc3)cn3c(-c4cn[nH]c4)cnc23)sn1,85.0,Cc1cc(Nc2nc(Sc3ccc(F)cc3)cn3c(-c4cn[nH]c4)cnc23)sn1,Active
CHEMBL1801135,Cc1cc(Nc2nc(C(=O)N3CCCC3)cn3c(-c4cn[nH]c4)cnc23)sn1,14.0,Cc1cc(Nc2nc(C(=O)N3CCCC3)cn3c(-c4cn[nH]c4)cnc23)sn1,Active
CHEMBL1822792,CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,290.0,CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,Active
CHEMBL522476,COc1ccccc1Nc1nc(Nc2ccc(O)cc2)ncc1F,20.0,COc1ccccc1Nc1nc(Nc2ccc(O)cc2)ncc1F,Active
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,1837.0,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,Intermediate
CHEMBL1421,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,2633.0,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,Intermediate
CHEMBL1910608,Cl.N=C(N)N/N=C\c1c(-c2ccc([N+](=O)[O-])cc2)nc2sc(Br)cn12,20000.0,N=C(N)N/N=C\c1c(-c2ccc([N+](=O)[O-])cc2)nc2sc(Br)cn12,Inactive
CHEMBL1934327,CN1CCC(COc2ccc3c(Nc4ccc(NC(=O)Nc5cccc(F)c5)cc4)ncnc3c2)CC1,2680.0,CN1CCC(COc2ccc3c(Nc4ccc(NC(=O)Nc5cccc(F)c5)cc4)ncnc3c2)CC1,Intermediate
CHEMBL1940251,CC(C)n1cc(C(=O)c2cncc(N[C@@H]3CCN(C=O)[C@@H]3c3ccc(F)cc3)n2)c2c(N)ncnc21,140.0,CC(C)n1cc(C(=O)c2cncc(N[C@@H]3CCN(C=O)[C@@H]3c3ccc(F)cc3)n2)c2c(N)ncnc21,Active
CHEMBL1940252,CC(=O)N1CC[C@@H](Nc2cncc(C(=O)c3cn(C(C)C)c4ncnc(N)c34)n2)[C@H]1c1ccc(F)cc1,460.0,CC(=O)N1CC[C@@H](Nc2cncc(C(=O)c3cn(C(C)C)c4ncnc(N)c34)n2)[C@H]1c1ccc(F)cc1,Active
CHEMBL1940253,CC(=O)N1CC[C@@H](Nc2cncc(C(=O)c3cn(C(C)C)c4ncnc(N)c34)n2)[C@H]1c1ccccc1,820.0,CC(=O)N1CC[C@@H](Nc2cncc(C(=O)c3cn(C(C)C)c4ncnc(N)c34)n2)[C@H]1c1ccccc1,Active
CHEMBL2010872,CC(C)Cn1c2ccc(Nc3ncccn3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,42.0,CC(C)Cn1c2ccc(Nc3ncccn3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,Active
CHEMBL2022968,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,3.0,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,Active
CHEMBL2022122,Cc1cn2c(-c3cnn(CC(=O)N(C)Cc4ccccc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,1627.0,Cc1cn2c(-c3cnn(CC(=O)N(C)Cc4ccccc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,Intermediate
CHEMBL2022121,Cc1cn2c(-c3cnn(CC(=O)Nc4ccccc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,34.0,Cc1cn2c(-c3cnn(CC(=O)Nc4ccccc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,Active
CHEMBL2022120,Cc1cn2c(-c3cnn(CC(=O)NCc4ccccc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,21.0,Cc1cn2c(-c3cnn(CC(=O)NCc4ccccc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,Active
CHEMBL2022119,Cc1cn2c(-c3cnn(CC(=O)N4CCOCC4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,3000.0,Cc1cn2c(-c3cnn(CC(=O)N4CCOCC4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,Intermediate
CHEMBL2022118,Cc1cn2c(-c3cnn(CC(=O)NCCN(C)C)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,3000.0,Cc1cn2c(-c3cnn(CC(=O)NCCN(C)C)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,Intermediate
CHEMBL2022117,Cc1cn2c(-c3cnn(CC(=O)N(C)C)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,3000.0,Cc1cn2c(-c3cnn(CC(=O)N(C)C)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,Intermediate
CHEMBL2022116,Cc1cn2c(-c3cnn(CC(=O)NCCC(C)C)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,1803.0,Cc1cn2c(-c3cnn(CC(=O)NCCC(C)C)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,Intermediate
CHEMBL2022115,CNC(=O)Cn1cc(-c2cnc3c(Nc4cc(CN5CCCCC5)ns4)nc(C)cn23)cn1,3000.0,CNC(=O)Cn1cc(-c2cnc3c(Nc4cc(CN5CCCCC5)ns4)nc(C)cn23)cn1,Intermediate
CHEMBL2022114,Cc1cn2c(-c3cnn(CC(N)=O)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,1567.0,Cc1cn2c(-c3cnn(CC(N)=O)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,Intermediate
CHEMBL2022113,Cc1cn2c(-c3cnn(CC(=O)O)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,836.0,Cc1cn2c(-c3cnn(CC(=O)O)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,Active
CHEMBL2022112,Cc1cn2c(-c3cnn(CC(=O)O)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,1828.0,Cc1cn2c(-c3cnn(CC(=O)O)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,Intermediate
CHEMBL1739550,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,Active
CHEMBL2022123,Cc1cn2c(-c3cnn(Cc4nc5ccccc5[nH]4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,18.0,Cc1cn2c(-c3cnn(Cc4nc5ccccc5[nH]4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,Active
CHEMBL2022124,Cc1cn2c(-c3cnn(Cc4nc(-c5ccccc5)no4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,4.0,Cc1cn2c(-c3cnn(Cc4nc(-c5ccccc5)no4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,Active
CHEMBL2023291,Cc1cn2c(-c3cnn(Cc4noc(-c5ccccc5)n4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,4.0,Cc1cn2c(-c3cnn(Cc4noc(-c5ccccc5)n4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,Active
CHEMBL2023292,Cc1cn2c(-c3cnn(Cc4nc(-c5ccccc5)c[nH]4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,583.0,Cc1cn2c(-c3cnn(Cc4nc(-c5ccccc5)c[nH]4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,Active
CHEMBL2023293,Cc1cn2c(-c3cnn(CC(=O)NCc4ccccc4F)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,44.0,Cc1cn2c(-c3cnn(CC(=O)NCc4ccccc4F)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,Active
CHEMBL2023294,Cc1cn2c(-c3cnn(CC(=O)NCc4cccc(F)c4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,30.0,Cc1cn2c(-c3cnn(CC(=O)NCc4cccc(F)c4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,Active
CHEMBL2023295,Cc1cn2c(-c3cnn(CC(=O)NCc4ccc(F)cc4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,40.0,Cc1cn2c(-c3cnn(CC(=O)NCc4ccc(F)cc4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,Active
CHEMBL2023296,Cc1cn2c(-c3cnn(CC(=O)NCc4cccc(F)c4F)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,45.0,Cc1cn2c(-c3cnn(CC(=O)NCc4cccc(F)c4F)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,Active
CHEMBL2023297,Cc1cn2c(-c3cnn(CC(=O)NCc4cc(F)cc(F)c4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,22.0,Cc1cn2c(-c3cnn(CC(=O)NCc4cc(F)cc(F)c4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,Active
CHEMBL2023298,Cc1cn2c(-c3cnn(CC(=O)NCc4cccc(C(F)(F)F)c4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,413.0,Cc1cn2c(-c3cnn(CC(=O)NCc4cccc(C(F)(F)F)c4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,Active
CHEMBL2023299,Cc1cn2c(-c3cnn(CC(=O)NCc4ccc(C(F)(F)F)cc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,3000.0,Cc1cn2c(-c3cnn(CC(=O)NCc4ccc(C(F)(F)F)cc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,Intermediate
CHEMBL2023300,Cc1cn2c(-c3cnn(CC(=O)NCc4cccc(N(C)C)c4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,859.0,Cc1cn2c(-c3cnn(CC(=O)NCc4cccc(N(C)C)c4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,Active
CHEMBL2023301,COc1cccc(CNC(=O)Cn2cc(-c3cnc4c(Nc5cc(CN6CCCC(C)C6)ns5)nc(C)cn34)cn2)c1,57.0,COc1cccc(CNC(=O)Cn2cc(-c3cnc4c(Nc5cc(CN6CCCC(C)C6)ns5)nc(C)cn34)cn2)c1,Active
CHEMBL2023302,COc1ccc(CNC(=O)Cn2cc(-c3cnc4c(Nc5cc(CN6CCCC(C)C6)ns5)nc(C)cn34)cn2)cc1,1931.0,COc1ccc(CNC(=O)Cn2cc(-c3cnc4c(Nc5cc(CN6CCCC(C)C6)ns5)nc(C)cn34)cn2)cc1,Intermediate
CHEMBL2023303,Cc1cn2c(-c3cnn(CC(=O)NCc4cccnc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,434.0,Cc1cn2c(-c3cnn(CC(=O)NCc4cccnc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,Active
CHEMBL2022366,Cc1cn2c(-c3cnn(CC(=O)NCc4ccncc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,2447.0,Cc1cn2c(-c3cnn(CC(=O)NCc4ccncc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,Intermediate
CHEMBL2022367,Cc1cn2c(-c3cnn(CC(=O)NCc4ncco4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,168.0,Cc1cn2c(-c3cnn(CC(=O)NCc4ncco4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,Active
CHEMBL2022368,Cc1cn2c(-c3cnn(CC(=O)NCc4ccco4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,213.0,Cc1cn2c(-c3cnn(CC(=O)NCc4ccco4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,Active
CHEMBL2022369,Cc1cn2c(-c3cnn(CC(=O)NCc4cccs4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,27.0,Cc1cn2c(-c3cnn(CC(=O)NCc4cccs4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,Active
CHEMBL2022370,Cc1cn2c(-c3cnn(CC(=O)Nc4ccccc4F)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,198.0,Cc1cn2c(-c3cnn(CC(=O)Nc4ccccc4F)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,Active
CHEMBL2022371,Cc1cn2c(-c3cnn(CC(=O)Nc4cccc(F)c4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,340.0,Cc1cn2c(-c3cnn(CC(=O)Nc4cccc(F)c4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,Active
CHEMBL2022372,Cc1cn2c(-c3cnn(CC(=O)Nc4ccc(F)cc4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,53.0,Cc1cn2c(-c3cnn(CC(=O)Nc4ccc(F)cc4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,Active
CHEMBL2022373,Cc1cn2c(-c3cnn(CC(=O)Nc4cccc(F)c4F)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,122.0,Cc1cn2c(-c3cnn(CC(=O)Nc4cccc(F)c4F)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,Active
CHEMBL2022374,Cc1cn2c(-c3cnn(CC(=O)Nc4cc(F)cc(F)c4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,1223.0,Cc1cn2c(-c3cnn(CC(=O)Nc4cc(F)cc(F)c4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,Intermediate
CHEMBL2022375,Cc1cn2c(-c3cnn(CC(=O)Nc4nccs4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,100.0,Cc1cn2c(-c3cnn(CC(=O)Nc4nccs4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,Active
CHEMBL2022376,Cc1cn2c(-c3cnn(CC(=O)NN4CC=CC=N4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,638.0,Cc1cn2c(-c3cnn(CC(=O)NN4CC=CC=N4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,Active
CHEMBL2022377,Cc1cn2c(-c3cnn(CC(=O)Nc4ccccn4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,185.0,Cc1cn2c(-c3cnn(CC(=O)Nc4ccccn4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,Active
CHEMBL2022378,Cc1cn2c(-c3cnn(CC(=O)Nc4cccnc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,186.0,Cc1cn2c(-c3cnn(CC(=O)Nc4cccnc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,Active
CHEMBL2022379,Cc1cn2c(-c3cnn(CC(=O)Nc4ccncc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,12.0,Cc1cn2c(-c3cnn(CC(=O)Nc4ccncc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,Active
CHEMBL2022709,Cc1cn2c(-c3cnn(CC(=O)Nc4cc[n+]([O-])cc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,68.0,Cc1cn2c(-c3cnn(CC(=O)Nc4cc[n+]([O-])cc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,Active
CHEMBL2022710,Cc1cn2c(-c3cnn(CC(=O)Nc4ccncc4O)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,239.0,Cc1cn2c(-c3cnn(CC(=O)Nc4ccncc4O)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,Active
CHEMBL2022711,Cc1cn2c(-c3cnn(CC(=O)Nc4ccncc4F)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,4.0,Cc1cn2c(-c3cnn(CC(=O)Nc4ccncc4F)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,Active
CHEMBL2022712,Cc1cn2c(-c3cnn(CC(=O)Nc4cccc(F)n4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,102.0,Cc1cn2c(-c3cnn(CC(=O)Nc4cccc(F)n4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,Active
